progresso_pct,steering_medio,steering_sigma,acel_medio,acel_sigma,freio_medio,freio_sigma,pupila_medio,pupila_sigma
5.805805805805806,-66.62076430789858,15.804779886172303,3.2864544606116772,2.482039349074052,2.3195921359773095,3.2803986578730875,42.360968963806336,6.3353455680304736
5.9059059059059065,-68.83545199880919,14.033605502483987,1.5887993426294134,2.246901578235974,3.112212161355851,4.401332647571928,42.102922194808336,6.4928064194475255
6.0060060060060065,-68.09103530659178,14.390500331463302,1.3337859816148712,1.8862582245028625,3.5749245586197436,5.055706795260692,41.996460148808474,6.768348377397768
6.106106106106107,-71.93867041881491,11.259449866160796,1.306275770207039,1.8473529104261555,3.0884501977349923,4.367728156350693,41.89925790378799,6.6531823019096255
6.206206206206207,-74.27453682060114,8.526331491333897,2.3283258309044905,3.2535875657308146,2.6350769266682517,3.7265615275906554,41.80831247812754,6.64176942630448
6.306306306306307,-73.63640835131042,8.622491742056077,7.6406509337146185,6.283416515531577,0.0,0.0,41.76090034049553,6.45860492477278
6.406406406406407,-72.49975212252244,7.746164085260221,30.34096185386601,29.32711952376043,0.0,0.0,41.542217590922625,6.183970195303497
6.506506506506507,-74.06271235051327,9.21590403012893,34.25379454636979,23.91620410562184,0.0,0.0,41.481789985481086,6.190304471086578
6.606606606606607,-77.97477577174051,9.14524598335222,38.55703011424666,17.39283772195266,0.0,0.0,41.666032636487806,6.250032294642288
6.706706706706707,-76.50878898131407,8.93684988308308,50.619616743306956,13.574003463425202,0.0,0.0,41.70110210129766,5.942457770194143
6.806806806806807,-75.38479067353212,9.636065941935692,61.826293778613035,17.83406207667575,0.0,0.0,41.783791118134324,6.107240960322747
6.906906906906907,-75.07087567606978,10.355748587510163,64.90974503447784,25.26944837036507,0.0,0.0,41.971576512730984,5.905381197948956
7.007007007007007,-72.34785282556287,10.441706065025354,67.64793701150666,26.364572811418594,0.0,0.0,42.27941428646867,6.046320269064006
7.107107107107107,-70.03836409343674,10.595444207732536,68.26974766608505,26.519020633645038,0.0,0.0,42.30534580015603,6.011493528745272
7.207207207207207,-64.97168205545452,11.832161406647012,70.87001988839448,26.311347693539698,0.0,0.0,42.30203773796379,6.151393811493453
